Bankleitzahl,BIC
47260121,
47260121,DGPBDE3MDTM
47260121,DGPBDE3MHBM
47260121,DGPBDE3MLAG
47260121,DGPBDE3MLEM
47260121,DGPBDE3MOER
47260121,
47260234,GENODEM1EWB
47260234,
47260234,
47260307,GENODEM1BKC
47260307,
47261429,GENODEM1WNH
47261603,GENODEM1BUS
47261603,
47261603,
47261603,
47261603,
47261603,
47261603,
47261603,
47261603,
47261603,
47262626,GENODEM1WDE
47262626,
47262703,GENODEM1DLB
47262703,
47263472,
47263472,
47263472,GENODEM1WWW
47264367,GENODEM1STM
47264367,
47264367,
47264367,
47264367,
47264367,
47264367,
47264367,
47264367,
47265383,GENODEM1WAH
47265383,
47267216,GENODEM1BOT
47270024,DEUTDEDB472
47270024,DEUTDEDB473
47270024,DEUTDEDB474
47270024,DEUTDEDB475
47270024,DEUTDEDB958
47270029,DEUTDE3B472
47270029,DEUTDE3B475
47270029,DEUTDE3B473
47270029,DEUTDE3B451
47270029,DEUTDE3B474
47460028,
47460028,
47460028,
47460028,GENODEM1WBG
47640051,COBADEFF476
47640051,COBADEFF482
47640051,COBADEFF477
47640051,COBADEFF255
47650130,WELADE3LXXX
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47650130,
47651225,WELADED1BLO
47670023,DEUTDE3B476
47670023,DEUTDE3B450
47670023,DEUTDE3B477
47670023,DEUTDE3B478
47670023,DEUTDE3B453
47670023,DEUTDE3B452
47670024,DEUTDEDB476
47670024,DEUTDEDB477
47670024,DEUTDEDB957
47670024,DEUTDEDB959
47670024,DEUTDEDB960
47670024,DEUTDEDB478
47691200,GENODEM1OLB
47691200,
47691200,
47691200,
47800000,MARKDEF1478
47840065,COBADEFF478
47840065,COBADEFF479
47840065,COBADEFF471
47840065,COBADEFF475
47840065,COBADEFF474
47840080,COBADEFF470
47850065,WELADED1GTL
47850065,
47852760,WELADED1RTG
47853355,WELADED1VSM
47853520,WELADED1WDB
47853520,
47853520,
47853520,
47853520,
47860125,
47860125,
47860125,
47860125,
47860125,GENODEM1GTL
47860125,
47860125,
47861317,GENODEM1CLL
47861317,
47861317,
47861317,
47861518,
47861518,GENODEM1HWI
47861806,GENODEM1VKA
47861806,
47861907,GENODEM1LNB
47862261,GENODEM1MFD
47862447,
47862447,GENODEM1RNE
47862447,
47863373,GENODEM1VMD
47863373,
47880031,DRESDEFF478
47880031,
47880031,
48000000,MARKDEF1480
48010111,ESSEDE5F480
48010111,ESSEDE5F482
48010111,ESSEDE5F483
48010111,ESSEDE5F481
48020086,HYVEDEMM344
48020086,HYVEDEMM344
48020086,HYVEDEMM344
48020151,LAMPDEDDXXX
48020151,
48020151,
48020151,
48020151,
48020151,
48020151,
48020151,
48020151,
48020151,
48020151,
48020151,
48021900,DGPBDE3MBVW
48040035,COBADEFF480
48040035,COBADEFF481
48040035,
48040060,COBADEFF078
48040061,COBADEFF079
48050000,WELADE3BXXX
48050161,SPBIDE3BXXX
48051580,WELADED1HAW
48051580,
48051580,
48051580,
48060036,GENODEM1BIE
48060036,
48060036,
48062051,GENODEM1HLW
48062051,
48062051,
48062051,
48062051,
48062466,GENODEM1SHS
48062466,
48062466,
48070020,DEUTDE3BXXX
48070020,DEUTDE3B483
48070020,DEUTDE3B486
48070024,DEUTDEDBBIE
48070024,DEUTDEDB483
48070024,DEUTDEDB486
48070024,DEUTDEDB413
48070024,DEUTDEDB480
48070024,DEUTDEDB484
48070024,DEUTDEDB485
48070024,DEUTDEDB487
48070024,DEUTDEDB489
48070024,DEUTDEDB492
48070024,DEUTDEDB481
48070024,DEUTDEDB488
48070040,DEUTDE3B480
48070042,DEUTDE3B484
48070043,DEUTDE3B489
48070044,DEUTDE3B487
48070045,DEUTDE3B413
48070050,DEUTDE3B481
48070052,DEUTDE3B492
48080020,DRESDEFF480
48080020,
48080020,
48080020,
48080020,
48080020,
48080020,
48080020,
48089350,DRESDEFFI19
48091315,
48091315,GENODEM1BRA
48250110,WELADED1LEM
48250110,
48250110,
48250110,
48250110,
48250110,
48250110,
48262248,
48262248,GENODEM1NLE
48291490,GENODEM1BSU
48291490,
48291490,
48291490,
48291490,
48291490,
48291490,
49000000,MARKDEF1490
49040043,COBADEFF490
49050101,WELADED1MIN
49050101,
49050101,
49050101,
49050101,
49050101,
49050101,
49050101,
49051065,WELADED1RHD
49051285,WELADED1OEH
49051990,WELADED1PWF
49060127,GENODEM1MPW
49060127,
49060127,
49060127,
49060127,
49060392,GENODEM1MND
49060392,
49061298,GENODEM1UBO
49061470,GENODEM1STR
49061510,
49061510,GENODEM1EPW
49070024,DEUTDEDB490
49070024,DEUTDEDB491
49070024,DEUTDEDB493
49070024,DEUTDEDB494
49070024,DEUTDEDB495
49070028,DEUTDE3B490
49070028,DEUTDE3B491
49070028,DEUTDE3B494
49070028,DEUTDE3B493
49070028,DEUTDE3B495
49080025,DRESDEFF491
49080025,
49080025,
49092650,GENODEM1LUB
49092650,
49092650,
49092650,
49092650,
49092650,
49092650,
49240096,COBADEFF492
49240096,COBADEFF247
49262364,GENODEM1SNA
49262364,
49262364,
49440043,COBADEFF494
49440043,COBADEFF491
49450120,WLAHDE44XXX
49450120,
49450120,
49450120,
49450120,
49450120,
49450120,
49450120,
49450120,
49461323,GENODEM1ESP
49490070,GENODEM1HFV
49490070,
49490070,
49490070,
49490070,
49490070,
49490070,
49490070,
49490070,
49490070,
49490070,
49490070,
50000000,MARKDEF1500
50010060,PBNKDEFFXXX
50010111,ESSEDE5FXXX
50010111,ESSEDE5F502
50010111,ESSEDE5F503
50010111,ESSEDE5F501
50010111,ESSEDE5F504
50010200,AKBKDEFFXXX
50010424,AARBDE5W500
50010517,INGDDEFFXXX
50010700,DEGUDEFFXXX
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010700,
50010900,BOFADEFXXXX
50010910,BOFADEFXVAM
50012800,ALTEDEFAXXX
50020160,HYVEDEM1084
50020200,BHFBDEFF500
50020300,BANVDEHB500
50020400,KFWIDEFFXXX
50020500,LAREDEFFXXX
50020700,FBHLDEFFXXX
50020800,BCITDEFFXXX
50020900,AHYBDEFFXXX
50021000,INGBDEFFXXX
50021100,FFBKDEFFXXX
50021120,FFBKDEFFTHK
50023400,BABEDEFFXXX
50030000,PSADDEF1XXX
50030100,HKBBDEF1FRA
50030500,PARBDEFFXXX
50030600,DWPBDEFFXXX
50030700,ESBKDEFFXXX
50030900,
50031000,TRODDEF1XXX
50033300,SCFBDE33XXX
50040000,COBADEFFXXX
50040000,COBADEFF507
50040000,COBADEFF503
50040000,COBADEFF501
50040000,COBADEFF504
50040000,COBADEFF007
50040000,COBADEFF005
50040000,COBADEFF009
50040000,COBADEFF004
50040000,COBADEFF502
50040000,COBADEFF008
50040000,COBADEFF003
50040000,COBADEFF499
50040000,COBADEFF006
50040033,COBADEF1BRS
50040038,COBADEFFMBP
50040040,COBADEFFZRK
50040048,
50040048,
50040048,
50040048,COBADEFF950
50040050,COBADEFFS05
50040051,COBADEFF070
50040052,COBADEFF071
50040060,COBADEFF066
50040061,COBADEFF067
50040062,COBADEFF090
50040063,COBADEFF091
50040075,COBADEFFZCM
50040085,COBADEFFINT
50040086,COBADEFFXXX
50040088,COBADEFFINT
50040099,COBADEFFINT
50042500,COBADEFFTUI
50044444,COBADEFFZAM
50047010,COBADEFFBZF
50050000,HELADEFFXXX
50050201,HELADEF1822
50050201,
50050201,
50050201,
50050201,
50050201,
50050201,
50050201,
50050201,
50050201,
50050201,
50050201,
50050201,
50050222,HELADEF1822
50050999,DGZFDEFFXXX
50060000,GENODE55XXX
50060400,GENODEFFXXX
50060411,GENODEF1FCS
50060412,GENODEF1VK1
50060413,GENODEF1VK2
50060414,GENODEF1VK3
50060500,GENODEF1EK4
50061741,GENODE51OBU
50061741,
50061741,
50061741,
50061741,
50069126,GENODE51ABO
50069126,
50069126,
50069126,
50069146,GENODE51GRC
50069146,
50069187,GENODE51EGE
50069241,GENODE51ERB
50069241,
50069241,
50069241,
50069345,GENODE51GWB
50069345,
50069455,GENODE51HUT
50069455,
50069464,GENODE51HUI
50069464,
50069477,GENODE51KIF
50069477,
50069477,
50069477,
50069693,GENODE51BH1
50069828,
50069828,GENODE51MRU
50069842,GENODE51SWB
50069842,
50069976,GENODE51WWI
50069976,
50070010,DEUTDEFF500
50070010,DEUTDEFF542
50070010,DEUTDEFF541
50070010,DEUTDEFF504
50070010,DEUTDEFF503
50070010,
50070010,DEUTDEFF540
50070010,DEUTDEFFXXX
50070010,
50070024,
50070024,DEUTDEDBFRA
50070024,DEUTDEDB500
50070024,
50070024,DEUTDEDB503
50070024,
50070024,DEUTDEDB535
50070024,DEUTDEDB536
50070024,DEUTDEDB504
50073019,DEUTDEFF502
50073019,DEUTDEFF543
50073024,DEUTDEDB502
50073024,DEUTDEDB537
50073081,DEUTDE5XXXX
50080000,DRESDEFFXXX
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080000,
50080015,DRESDEFFI39
50080025,DRESDEFFXXX
50080035,DRESDEFFI40
50080055,DRESDEFF516
50080057,DRESDEFF522
50080060,DRESDEFFXXX
50080061,DRESDEFFLDG
50080077,DRESDEFFBSP
50080079,DRESDEFFXXX
50080080,DRESDEFFI41
50080082,DRESDEFFAVB
50080086,DRESDEFFI49
50080087,DRESDEFFJ08
50080088,DRESDEFFJ09
50080089,DRESDEFFJ10
50080091,DRESDEFFJ11
50080092,DRESDEFFFCO
50080099,DRESDEFFI42
50080300,DRESDEFF500
50083007,DRESDEFF502
50083838,DRESDEFFMBP
50089400,DRESDEFFI01
50090200,VRDIDEFFXXX
50090500,GENODEF1S12
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090500,
50090607,DAAEDED1007
50090900,GENODEF1P06
50090900,
50090900,
50090900,
50090900,
50092100,GENODE51BH2
50092100,
50092200,
50092200,
50092200,
50092200,
50092200,
50092200,
50092200,
50092200,
50092200,
50092200,
50092200,
50092200,GENODE51KEL
50092900,GENODE51USI
50093000,GENODE51RUS
50093000,
50093000,
50093000,
50093010,GENODE51GAA
50093400,GENODE51KBH
50110200,ICBKDEFFXXX
50110300,DVKBDEFFXXX
50110400,AUSKDEFFXXX
50110500,NATXDEFFXXX
50110636,SCBLDEF1DTC
50110700,FBGADEF1XXX
50110800,CHASDEFXXXX
50110801,CHASDEFXVR1
50110855,JPMGDEFFXXX
50110900,MNBIDEF1XXX
50120000,MAIFDEFFXXX
50120100,ICICDEFFXXX
50120383,DELBDE33XXX
50120383,
50120383,
50120383,
50120383,
50120383,
50120383,
50120500,CRESDE55XXX
50120600,COMMDEFFXXX
50120900,TVBADEFFXXX
50123400,DOBADEF1XXX
50130000,NBPADEFFXXX
50130100,DELBDE33XXX
50130200,SOPPDEFFXXX
50130300,MASFDEF1XXX
50130400,MEFIDEMM501
50130600,UBSWDEFFXXX
50131000,ICBVDEFFXXX
50150000,WELADEFFXXX
50190000,FFVBDEFFXXX
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190000,
50190300,GENODE51FHC
50190300,
50190300,
50190300,
50190400,GENODE51FGH
50190400,
50210111,ESSEDE51SCH
50210112,ESSEDE51TZN
50210130,ESSEDE5FXXX
50210131,ESSEDE5FXXX
50210132,ESSEDE5FXXX
50210133,ESSEDE5FXXX
50210134,ESSEDE5FXXX
50210135,ESSEDE5FXXX
50210136,ESSEDE5FXXX
50210137,ESSEDE5FXXX
50210138,ESSEDE5FXXX
50210139,ESSEDE5FXXX
50210140,ESSEDE5FXXX
50210141,ESSEDE5FXXX
50210142,ESSEDE5FXXX
50210143,ESSEDE5FXXX
50210144,ESSEDE5FXXX
50210145,ESSEDE5FXXX
50210146,ESSEDE5FXXX
50210147,ESSEDE5FXXX
50210148,ESSEDE5FXXX
50210149,ESSEDE5FXXX
50210150,ESSEDE5FXXX
50210151,ESSEDE5FXXX
50210152,ESSEDE5FXXX
50210153,ESSEDE5FXXX
50210154,ESSEDE5FXXX
50210155,ESSEDE5FXXX
50210156,ESSEDE5FXXX
50210157,ESSEDE5FXXX
50210158,ESSEDE5FXXX
50210159,ESSEDE5FXXX
50210160,ESSEDE5FXXX
50210161,ESSEDE5FXXX
50210162,ESSEDE5FXXX
50210163,ESSEDE5FXXX
50210164,ESSEDE5FXXX
50210165,ESSEDE5FXXX
50210166,ESSEDE5FXXX
50210167,ESSEDE5FXXX
50210168,ESSEDE5FXXX
50210169,ESSEDE5FXXX
50210170,ESSEDE5FXXX
50210171,ESSEDE5FXXX
50210172,ESSEDE5FXXX
50210173,ESSEDE5FXXX
50210174,ESSEDE5FXXX
50210175,ESSEDE5FXXX
50210176,ESSEDE5FXXX
50210177,ESSEDE5FXXX
50210178,ESSEDE5FXXX
50210179,ESSEDE5FXXX
50210180,ESSEDE5FXXX
50210181,ESSEDE5FXXX
50210182,ESSEDE5FXXX
50210183,ESSEDE5FXXX
50210184,ESSEDE5FXXX
50210185,ESSEDE5FXXX
50210186,ESSEDE5FXXX
50210187,ESSEDE5FXXX
50210188,ESSEDE5FXXX
50210189,ESSEDE5FXXX
50210200,RABODEFFTAR
50210212,RABODEFFDIR
50210295,RABODEFFXXX
50210300,EHYPDEFFXXX
50210400,
50210600,EQUNDEFFXXX
50210800,PRCBDEFFXXX
50210900,CITIDEFFXXX
50220085,SMHBDEFFXXX
50220085,SMHBDEFFHAM
50220085,SMHBDEFFOFF
50220085,SMHBDEFFDUS
50220085,SMHBDEFFMUN
50220085,SMHBDEFFBER
50220085,SMHBDEFFSTG
50220085,SMHBDEFFBIE
50220085,SMHBDEFFKOE
50220200,DELBDE33XXX
50220500,BOFSDEF1XXX
50220900,HAUKDEFFXXX
50220900,
50230000,ABCADEFFXXX
50230100,MSPCDEF1XXX
50230300,FCFBDEFFXXX
50230400,ABNADEFFFRA
50230600,ISBKDEFXXXX
50230700,METZDEFFXXX
50230800,PLFGDE5AXXX
50250200,DLFGDE51XXX
50310400,BARCDEFFXXX
50310455,BARCDEF1TCS
50310900,PCBCDEFFXXX
50320000,OWHBDEFFXXX
50320191,HYVEDEMM430
50320191,HYVEDEMM430
50320191,HYVEDEMM430
50320500,BSCHDEFFXXX
50320600,BCMADEFFXXX
50320900,PICTDEFFXXX
50324000,FTSBDEFAXXX
50324040,FTSBDEFAMYO
50330000,SBINDEFFXXX
50330200,MHBFDEFFXXX
50330300,IRVTDEFXXXX
50330500,BCDMDEF1XXX
50330600,
50330700,VCBADEF1XXX
50334400,BNYMDEF1XXX
50400000,MARKDEFFXXX
50510111,ESSEDE5F505
50510111,ESSEDE5F506
50510111,ESSEDE5F508
50510111,ESSEDE5F507
50510120,ESSEDE5FXXX
50510121,ESSEDE5FXXX
50510122,ESSEDE5FXXX
50510123,ESSEDE5FXXX
50510124,ESSEDE5FXXX
50510125,ESSEDE5FXXX
50510126,ESSEDE5FXXX
50510127,ESSEDE5FXXX
50510128,ESSEDE5FXXX
50510129,ESSEDE5FXXX
50510130,ESSEDE5FXXX
50510131,ESSEDE5FXXX
50510132,ESSEDE5FXXX
50510133,ESSEDE5FXXX
50510134,ESSEDE5FXXX
50510135,ESSEDE5FXXX
50510136,ESSEDE5FXXX
50510137,ESSEDE5FXXX
50510138,ESSEDE5FXXX
50510139,ESSEDE5FXXX
50510140,ESSEDE5FXXX
50510141,ESSEDE5FXXX
50510142,ESSEDE5FXXX
50510143,ESSEDE5FXXX
50510144,ESSEDE5FXXX
50510145,ESSEDE5FXXX
50510146,ESSEDE5FXXX
50510147,ESSEDE5FXXX
50510148,ESSEDE5FXXX
50510149,ESSEDE5FXXX
50510150,ESSEDE5FXXX
50510151,ESSEDE5FXXX
50510152,ESSEDE5FXXX
50510153,ESSEDE5FXXX
50510154,ESSEDE5FXXX
50510155,ESSEDE5FXXX
50510156,ESSEDE5FXXX
50510157,ESSEDE5FXXX
50510158,ESSEDE5FXXX
50510159,ESSEDE5FXXX
50510160,ESSEDE5FXXX
50510161,ESSEDE5FXXX
50510162,ESSEDE5FXXX
50510163,ESSEDE5FXXX
50510164,ESSEDE5FXXX
50510165,ESSEDE5FXXX
50510166,ESSEDE5FXXX
50510167,ESSEDE5FXXX
50510168,ESSEDE5FXXX
50510169,ESSEDE5FXXX
50510170,ESSEDE5FXXX
50510171,ESSEDE5FXXX
50510172,ESSEDE5FXXX
50510173,ESSEDE5FXXX
50510174,ESSEDE5FXXX
50510175,ESSEDE5FXXX
50510176,ESSEDE5FXXX
50510177,ESSEDE5FXXX
50510178,ESSEDE5FXXX
50510179,ESSEDE5FXXX
50510180,ESSEDE5FXXX
50520190,HYVEDEMM467
50520190,HYVEDEMM467
50522222,FDORDEF1XXX
50530000,GENODE51CRO
50540028,COBADEFF505
50540028,COBADEFF015
50540028,COBADEFF014
50540028,
50540028,
50540028,
50550020,HELADEF1OFF
50560102,GENODE51OF2
50560102,
50561315,GENODE51OBH
50561315,
50561315,
50561315,
50561315,
50561315,
50561315,
50561315,
50561315,
50561315,
50561315,
50561315,
50561315,
50570018,DEUTDEFF505
50570018,DEUTDEFF507
50570018,DEUTDEFF549
50570018,DEUTDEFF546
50570018,DEUTDEFF548
50570018,DEUTDEFF545
50570018,DEUTDEFF544
50570018,DEUTDEFF547
50570018,DEUTDEFF550
50570024,DEUTDEDB505
50570024,DEUTDEDB538
50570024,DEUTDEDB539
50570024,DEUTDEDB529
50570024,DEUTDEDB528
50570024,DEUTDEDB527
50570024,DEUTDEDB507
50570024,DEUTDEDB526
50570024,DEUTDEDB525
50580005,DRESDEFF505
50580005,
50580005,
50580005,
50580005,
50580085,DRESDEFFJ12
50590000,GENODE51OF1
50592200,GENODE51DRE
50592200,
50592200,
50592200,
50592200,
50600000,MARKDEF1506
50620700,HSTBDEH1HAU
50640015,COBADEFF506
50650023,HELADEF1HAN
50650023,
50650023,
50650023,
50650023,
50650023,
50650023,
50650023,
50650023,
50650023,
50650023,
50650023,
50650023,
50652124,HELADEF1SLS
50652124,
50652124,
50652124,
50652124,
50652124,
50652124,
50652124,
50652124,
50652124,
50652124,
50652124,
50652124,
50661639,GENODEF1LSR
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661639,
50661816,GENODE51NIH
50662299,GENODEF1BKO
50662299,
50662299,
50662669,RBMFDEF1XXX
50663699,GENODEF1RDB
50663699,
50663699,
50663699,
50670009,DEUTDEFF506
50670009,
50670024,DEUTDEDB506
50670024,
50680002,DRESDEFF506
50680085,DRESDEFFJ13
50690000,GENODEF1HUV
50691300,DZBMDEF1XXX
50692100,GENODE51SEL
50692100,
50692100,
50692100,
50740048,COBADEFF955
50750094,HELADEF1GEL
50750094,
50750094,
50750094,
50750094,
50750094,
50750094,
50750094,
50750094,
50750094,
50750094,
50750094,
50761333,
50761333,GENODE51BUE
50761613,GENODE51NID
50763319,GENODEF1BIR
50763319,
50763319,
50780006,DRESDEFF524
50790000,GENODE51GEL
50790000,
50790000,
50790000,
50793300,GENODE51BIV
50793300,
50793300,
50794300,GENODE51WBH
50800000,MARKDEF1508
50810900,BBSPDE6KXXX
50820292,HYVEDEMM487
50835800,MKGMDE51XXX
50840005,COBADEFF508
50840005,COBADEFF011
50840005,COBADEFF012
50840005,COBADEFF013
50840005,COBADEFF509
50840005,
50850049,HELADEFF508
50850150,HELADEF1DAS
50850150,
50850150,
50850150,
50850150,
50850150,
50850150,
50850150,
50850150,
50850150,
50850150,
50850150,
50850150,
50851952,HELADEF1ERB
50851952,
50851952,
50851952,
50851952,
50851952,
50851952,
50851952,
50851952,
50851952,
50851952,
50851952,
50852553,HELADEF1GRG
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852553,
50852651,HELADEF1DIE
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50852651,
50861393,GENODE51BKZ
50861501,GENODE51ABH
50861501,
50861501,
50862311,
50862311,GENODE51WGH
50862408,
50862408,
50862408,GENODE51GRI
50862703,GENODE51REI
50862835,GENODE51SHM
50862835,
50862903,GENODE51GIN
50862903,
50862903,
50862903,
50862903,
50863317,GENODE51SJ1
50863513,GENODE51MIC
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863513,
50863906,GENODE51ORM
50863906,
50864322,GENODE51ORA
50864322,
50864322,
50864322,
50864808,GENODE51SJ2
50864808,
50865224,GENODE51MWA
50865503,GENODE51EPT
50865503,
50870005,DEUTDEFF508
50870005,DEUTDEFF551
50870005,DEUTDEFF552
50870005,
50870024,DEUTDEDB508
50870024,DEUTDEDB554
50870024,DEUTDEDB555
50870024,
50880050,DRESDEFF508
50880050,
50880050,
50880050,
50880085,DRESDEFFJ14
50880086,DRESDEFFJ15
50890000,GENODEF1VBD
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890000,
50890634,DAAEDED1034
50892500,
50892500,GENODE51GG1
50950068,HELADEF1BEN
50950068,
50950068,
50950068,
50950068,
50950068,
50951469,HELADEF1HEP
50951469,
50951469,
50951469,
50951469,
50951469,
50951469,
50951469,
50951469,
50951469,
50951469,
50951469,
50951469,
50961206,GENODE51RBU
50961206,
50961206,
50961206,
50961206,
50961312,GENODE51GRM
50961312,
50961592,GENODE51FHO
50961592,
50961592,
50961592,
50961592,
50961592,
50961685,GENODE51ABT
50961685,
50961685,
50961685,
50961685,
50970004,DEUTDEFF509
50970004,DEUTDEFF519
50970024,DEUTDEDB509
50970024,DEUTDEDB519
51000000,MARKDEF1510
51010111,ESSEDE5F510
51010400,AARBDE5WXXX
51010800,AARBDE5W108
51020000,BHFBDEFF510
51020186,HYVEDEMM478
51040038,COBADEFF510
51040038,COBADEFF248
51040038,
51040038,
51040038,
51050015,NASSDE55XXX
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51050015,
51051000,PULSDE5WXXX
51070021,DEUTDEFF510
51070021,DEUTDEFF512
51070021,DEUTDEFF514
51070024,DEUTDEDB510
51070024,DEUTDEDB512
51070024,DEUTDEDB514
51080060,DRESDEFF510
51080060,
51080060,
51080060,
51080060,
51080060,
51080085,DRESDEFFJ16
51080086,DRESDEFFJ17
51089410,DRESDEFFI20
51090000,
51090000,
51090000,
51090000,WIBADE5WXXX
51090000,
51090000,
51090000,
51090000,
51090000,
51090636,DAAEDED1036
51091400,GENODE51ELV
51091500,GENODE51RGG
51091500,
51091500,
51091500,
51091500,
51091500,
51091500,
51091500,
51091500,
51091500,
51091700,VRBUDE51XXX
51091700,
51091700,
51091700,
51091700,
51091700,
51091700,
51091700,
51091700,
51091711,BFOMDE51XXX
51091711,
51140029,COBADEFF511
51140029,COBADEFF512
51150018,HELADEF1LIM
51150018,
51150018,
51150018,
51150018,
51150018,
51150018,
51150018,
51150018,
51150018,
51150018,
51151919,HELADEF1WEI
51151919,
51151919,
51151919,
51151919,
51151919,
51151919,
51151919,
51151919,
51161606,GENODE51LDD
51161606,
51161606,
51170010,DEUTDEFF511
51170024,DEUTDEDB511
51180041,DRESDEFF511
51190000,GENODE51LIM
51190000,
51190000,
51190000,
51190000,
51190000,
51190000,
51190000,
51190000,
51191200,GENODE51CAM
51191800,GENODE51SBH
51191800,
51192200,GENODE51WEM
51210600,BNPADEFFXXX
51210700,NZFMDEF1XXX
51210800,SOGEDEFFXXX
51211000,NATXDEFPXXX
51220200,ESSEDEFFXXX
51220211,ESSEDE5F512
51220400,
51220700,TCZBDEFFXXX
51220800,BRASDEFFXXX
51220900,MSFFDEFPXXX
51220910,MSFFDEFXCND
51230100,
51230400,ABNADE55FRA
51230500,SCBLDEFXXXX
51230502,SCBLDEF1ETC
51230555,SCBLDEF1CBG
51230600,ARABDEFFXXX
51230800,WIREDEMMXXX
51230801,
51230802,
51230805,
51250000,HELADEF1TSK
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51250000,
51300000,MARKDEF1513
51310111,ESSEDE5F513
51310111,ESSEDE5F515
51340013,COBADEFF513
51340013,COBADEFF518
51340013,
51343224,COBADEFF514
51350025,SKGIDE5FXXX
51350025,
51350025,
51350025,
51350025,
51350025,
51350025,
51350025,
51350025,
51350025,
51350025,
51350025,
51351526,HELADEF1GRU
51351526,
51352227,HELADEF1LAU
51352227,
51361021,GENODE51HHE
51361021,
51361021,
51361021,
51361021,
51361704,
